,index,Track,Artist,Danceability,Energy,Key,Loudness,Mode,Valence,Tempo,Time Signature,Target
4983,3515,The Rain,Rudimentary Peni,0.349,0.854,1,-5.602,1,0.364,113.568,4,0
4984,1423,The Raven,OMNIA,0.485,0.363,2,-11.009,0,0.307,136.727,4,0
4985,182,The Ravenous Beast,Destruction,0.419,0.988,3,-2.241,0,0.378,97.036,4,0
4986,1765,The Real Slim Shady,Eminem,0.949,0.661,5,-4.244,0,0.76,104.504,4,1
4987,1389,The Real Thing,Bo Bice,0.494,0.87,2,-4.33,1,0.504,146.882,4,1
4988,2133,The Reason,Hoobastank,0.472,0.671,4,-4.649,1,0.0681,82.952,4,1
4989,2287,The Red,Chevelle,0.509,0.843,1,-3.318,0,0.332,140.055,3,1
4990,2592,The Reincarnation of Benjamin Breeg - 2015 Remaster,Iron Maiden,0.353,0.837,4,-5.551,0,0.144,110.999,4,0
4991,1089,The Remedy (I Won't Worry),Jason Mraz,0.589,0.867,10,-4.523,1,0.795,94.519,4,1
4992,1386,The Riddle,Five For Fighting,0.59,0.562,10,-5.8,1,0.271,119.429,4,1
4993,3399,The Ring Of Sorrow (Feat. Shagrath Of Dimmu Borgir),Astarte,0.291,0.949,10,-4.903,1,0.039,155.895,4,0
4994,3210,The Rip,Portishead,0.471,0.484,9,-9.414,0,0.236,74.982,4,0
4995,5007,The Rising,Bruce Springsteen,0.499,0.761,10,-6.381,1,0.326,110.186,4,1
4996,1064,The Rising Tide,Job For A Cowboy,0.287,0.959,5,-4.654,0,0.224,111.375,4,0
4997,811,The River,Good Charlotte Featuring M. Shadows And Synyster Gates,0.439,0.945,1,-2.21,1,0.455,161.954,4,1
4998,3986,The Road to Fuji Rock,The New Mastersounds,0.59,0.74,0,-7.457,1,0.836,88.183,4,0
4999,3237,The Rock Garden,Bedlam Bards,0.585,0.109,11,-24.096,0,0.408,113.369,4,0
5000,5070,The Rock Show,Blink-182,0.41,0.959,9,-4.563,1,0.83,193.155,4,1
5001,2940,The Rockafeller Skank,Fatboy Slim,0.665,0.991,7,-6.725,1,0.0676,152.596,4,1
5002,2317,The Room of Requirements,Nicholas Hooper,0.346,0.132,0,-20.917,1,0.0385,156.489,3,0
5003,94,The Saints Are Coming,U2 & Green Day,0.315,0.81,4,-7.026,0,0.118,152.116,4,1
5004,1966,The Seashores Of Old Mexico,George Strait,0.508,0.576,6,-7.441,0,0.516,156.938,3,1
5005,421,The Serpent's Nemeton,Opera IX,0.0597,0.872,0,-4.693,1,0.151,65.172,4,0
5006,4628,The Set Up,Obie Trice Featuring Nate Dogg,0.827,0.744,1,-6.839,1,0.805,95.929,4,1
5007,4483,The Silent Killing,Burden Of Grief,0.361,0.984,2,-4.054,1,0.124,104.474,4,0
5008,2912,The Slow Wait (Part 1) - Ambient,The American Dollar,0.328,0.163,10,-22.428,1,0.0362,119.965,4,0
5009,143,The Sniper At The Gates Of Heaven,The Black Angels,0.311,0.709,4,-7.235,1,0.343,108.284,4,0
5010,3075,The Space Between,Dave Matthews Band,0.406,0.73,9,-6.278,1,0.207,170.032,4,1
5011,4558,The Spinning Wheel,Cotton Jones,0.403,0.316,7,-12.73,0,0.196,147.462,3,0
5012,149,The Sprig of Thyme: No. 1. The bold grenadier,John Rutter,0.19,0.0237,5,-29.269,0,0.14,103.604,3,0
5013,895,The Sprig of Thyme: No. 6. The cuckoo,John Rutter,0.271,0.0442,1,-26.772,1,0.0488,131.029,4,0
5014,1118,The Sprig of Thyme: No. 9. O can ye sew cushions,John Rutter,0.118,0.0116,2,-36.002,1,0.0804,171.07,3,0
5015,2368,The Star Spangled Banner,Whitney Houston,0.175,0.642,8,-6.93,1,0.492,88.876,4,1
5016,5353,The Staunton Lick,Lemon Jelly,0.64,0.867,7,-7.93,1,0.413,174.711,4,0
5017,3389,The Story Continues,Patrick Doyle,0.228,0.29,0,-16.318,1,0.115,124.267,4,0
5018,582,The Struggle,The Dead Texan,0.348,0.0386,2,-22.766,1,0.0368,137.681,4,0
5019,4536,The Stud Farm Of Amazones,Misanthrope,0.37,0.974,9,-4.183,1,0.294,154.901,4,0
5020,4319,The Sun (Fred Cherry Eclipse),Tame Impala,0.53,0.83,2,-8.972,1,0.293,103.956,4,0
5021,1068,The Sweet Escape,Gwen Stefani Featuring Akon,0.756,0.77,1,-3.502,1,0.73,119.961,4,1
5022,5174,The Talkin' Song Repair Blues,Alan Jackson,0.469,0.607,2,-12.6,1,0.59,202.038,4,1
5023,3671,The Thin Line Between Love and Hate - 2015 Remaster,Iron Maiden,0.236,0.955,6,-4.586,0,0.312,167.749,4,0
5024,4572,The Time Has Come,Pretty Lights,0.497,0.758,9,-5.843,0,0.521,79.501,4,0
5025,1473,The Time Of My Life,David Cook,0.414,0.578,8,-6.383,1,0.281,154.96,3,1
5026,5201,The Tower,Avantasia,0.358,0.898,1,-5.921,0,0.189,157.883,4,0
5027,947,The Trooper - 1998 Remaster,Iron Maiden,0.288,0.857,4,-6.77,0,0.69,161.918,4,0
5028,932,The Truth,Jason Aldean,0.496,0.577,9,-5.305,1,0.381,143.014,4,1
5029,3110,The Truth About Men,Tracy Byrd,0.648,0.777,5,-5.46,1,0.895,145.889,4,1
5030,1222,The Twins - Prague,Max Richter,0.36,0.0393,0,-30.668,0,0.0783,115.649,4,0
5031,2871,The Underdog,Spoon,0.693,0.527,7,-10.856,1,0.911,145.165,4,0
5032,1683,The Voice Of Failure,Novembers Doom,0.238,0.965,10,-4.66,0,0.175,149.623,4,0
5033,2345,The Voice Within,Christina Aguilera,0.484,0.439,2,-5.995,1,0.157,69.945,4,1
5034,2267,The Way,Jill Scott,0.717,0.402,1,-9.712,1,0.453,140.418,4,1
5035,2172,The Way I Am,Eminem,0.785,0.871,4,-2.692,0,0.315,87.248,4,1
5036,4916,The Way I Am,Ingrid Michaelson,0.877,0.259,5,-9.302,1,0.32,119.989,4,1
5037,4068,The Way I Are,Timbaland Featuring Keri Hilson,0.731,0.807,3,-6.492,0,0.765,114.759,4,1
5038,659,The Way I Live,Baby Boy Da Prince Featuring Lil Boosie,0.88,0.438,0,-7.562,1,0.714,90.02,4,1
5039,990,The Way I Loved You,Taylor Swift,0.433,0.7,5,-3.709,1,0.398,160.927,4,1
5040,3975,The Way That I Love You,Ashanti,0.556,0.895,3,-4.115,0,0.468,79.759,4,1
5041,847,The Way We Get By,Spoon,0.725,0.662,9,-5.819,0,0.591,75.009,4,0
5042,4776,The Way You Look Tonight,Bradley Joseph,0.449,0.168,7,-18.665,1,0.17,120.741,4,0
5043,275,The Way You Love Me,Faith Hill,0.627,0.716,2,-7.175,1,0.734,101.99,4,1
5044,2695,The Way You Move,OutKast Featuring Sleepy Brown,0.871,0.597,5,-4.932,0,0.635,125.999,4,1
5045,2978,The Weirdness,The Stooges,0.131,0.781,11,-9.502,1,0.583,204.618,3,0
5046,1491,"The Wheat - From ""Gladiator"" Soundtrack",Lisa Gerrard,0.189,0.0297,11,-33.478,0,0.0855,81.635,4,0
5047,1773,The White House,Joseph Vitarelli,0.154,0.208,3,-15.176,1,0.0354,76.167,4,0
5048,1866,The Whole World,OutKast Featuring Killer Mike,0.815,0.852,2,-6.176,1,0.717,184.666,3,1
5049,4871,The Widow,The Mars Volta,0.236,0.658,9,-6.059,0,0.106,106.223,3,1
5050,3964,The Wind that Cracks the Leaves,In Gowan Ring,0.434,0.183,0,-17.653,0,0.128,118.489,4,0
5051,4305,The Woman With You,Kenny Chesney,0.55,0.664,7,-7.161,1,0.273,139.933,4,1
5052,1539,The Wood Metal Friction,Svalastog,0.661,0.183,6,-21.603,1,0.367,119.908,4,0
5053,4686,The World,Brad Paisley,0.446,0.947,4,-6.594,1,0.88,176.798,4,1
5054,3334,The World Belongs to Us,Informatik,0.466,0.998,3,-8.933,0,0.599,137.986,4,0
5055,1147,The World Is Our ___,This Will Destroy You,0.498,0.645,1,-6.31,1,0.0393,116.036,4,0
5056,1636,The World's Greatest,R. Kelly,0.661,0.604,11,-6.436,0,0.721,95.971,4,1
5057,116,The Worms Will Get In,Jazkamer,0.0775,0.00796,1,-10.458,1,0.029,72.592,4,0
5058,4007,The Wreckoning,Boomkat,0.607,0.914,0,-2.951,0,0.716,95.257,4,1
5059,5252,The Wrong Way,TV On The Radio,0.267,0.706,1,-8.512,1,0.0943,199.77,4,0
5060,2561,The Zephyr Song,Red Hot Chili Peppers,0.725,0.803,2,-4.083,1,0.403,117.391,4,1
5061,2600,Then,Brad Paisley,0.493,0.643,0,-5.19,1,0.3,144.717,4,1
5062,2795,Then The Morning Comes,Smash Mouth,0.729,0.881,5,-5.024,0,0.963,118.58,4,1
5063,669,Then They Do,Trace Adkins,0.448,0.453,10,-6.563,1,0.359,149.815,4,1
5064,5440,There Goes My Baby,Charlie Wilson,0.596,0.827,5,-4.455,1,0.662,81.019,4,1
5065,4826,There Goes My Life,Kenny Chesney,0.577,0.483,4,-8.141,1,0.218,135.77,4,1
5066,3966,There Goes The Fear,Doves,0.499,0.975,5,-4.504,1,0.509,109.997,4,0
5067,4941,There Is No Arizona,Jamie O'Neal,0.467,0.619,8,-6.046,0,0.346,167.907,4,1
5068,5298,There Is No Food,Have A Nice Life,0.0961,0.21,8,-18.607,1,0.0921,83.882,3,0
5069,5339,There It Go! (The Whistle Song),Juelz Santana,0.942,0.892,6,-6.363,0,0.595,100.007,4,1
5070,3118,There It Is,Ginuwine,0.611,0.523,2,-4.416,1,0.222,105.852,4,1
5071,959,There She Goes,Sixpence None The Richer,0.498,0.789,10,-5.724,1,0.455,120.176,4,1
5072,5822,There She Goes,Babyface,0.789,0.654,0,-5.284,1,0.83,104.993,4,1
5073,1114,There You Are,Martina McBride,0.343,0.434,7,-7.072,1,0.14,144.479,4,1
5074,3792,There You Go,P!nk,0.822,0.847,10,-6.729,0,0.667,107.906,4,1
5075,1197,There You'll Be,Faith Hill,0.325,0.532,8,-7.208,1,0.162,129.021,4,1
5076,3069,There's Nothin,Sean Kingston Featuring Elan & Juelz Santana,0.703,0.782,5,-4.16,1,0.862,91.029,4,1
5077,1997,"There's a Fine, Fine Line",Stephanie D'Abruzzo,0.497,0.136,7,-10.015,1,0.236,129.628,4,0
5078,2792,These Are My People,Rodney Atkins,0.558,0.896,0,-3.687,1,0.63,90.064,4,1
5079,278,These Are The Days,O-Town,0.598,0.627,9,-6.323,1,0.432,119.991,4,1
5080,1247,These Boots Are Made For Walkin',Jessica Simpson,0.779,0.818,11,-7.7,1,0.75,91.997,4,1
5081,5698,These Colours Don't Run - 2015 Remaster,Iron Maiden,0.317,0.94,4,-5.33,0,0.228,103.396,4,0
5082,4292,These Days,Rascal Flatts,0.587,0.778,7,-4.233,1,0.319,81.943,4,1
5083,3182,These Words,Natasha Bedingfield,0.734,0.635,5,-7.03,1,0.931,96.99,4,1
5084,5167,They Move on Tracks of Never-Ending Light,This Will Destroy You,0.645,0.188,6,-19.37,1,0.0748,119.999,4,0
5085,3078,Thillana (Dr.Balamurali Krishna) - genre: Vocal; Raga: Brindavani; Tala: Adi,M. Balamuralikrishna,0.539,0.271,5,-14.093,1,0.329,163.381,4,0
5086,2041,Thillana - Raga: Sindhu Bhairavi; Tala: Adi,Bombay Sisters,0.394,0.601,5,-12.088,0,0.595,163.882,3,0
5087,2329,Thillana -- Behag -- Adi -- Lalgudi Jayaraman,M. L. Vasanthakumari,0.536,0.494,10,-11.036,0,0.648,92.913,4,0
5088,3080,Things That Matter,Rascal Flatts,0.565,0.453,8,-7.76,1,0.28,126.034,4,1
5089,1615,Things That Never Cross A Man's Mind,Kellie Pickler,0.67,0.893,9,-3.954,1,0.735,117.624,4,1
5090,3866,Things That Rhyme With Orange,I Set My Friends On Fire,0.458,0.939,5,-3.702,1,0.447,168.158,4,0
5091,1745,Think Of Me,Andrew Lloyd Webber,0.349,0.101,3,-20.304,1,0.306,100.854,3,0
5092,4457,Thinking About You,Norah Jones,0.65,0.299,8,-10.76,1,0.294,123.597,4,1
5093,3492,Thinking Of You,Katy Perry,0.431,0.803,4,-4.459,1,0.309,147.048,4,1
5094,3618,Thirsteater,Synapscape,0.546,0.968,1,-6.793,1,0.124,138.918,4,0
5095,846,Thirten - Original Mix,Phaeleh,0.335,0.533,1,-16.441,1,0.0358,149.197,4,0
5096,2780,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,0.435,0.887,9,-4.07,1,0.408,199.935,4,1
5097,4230,This Calling,All That Remains,0.543,0.988,2,-2.672,0,0.245,108.059,4,0
5098,5723,This Christmas,Chris Brown,0.407,0.647,7,-6.031,0,0.398,88.061,1,1
5099,525,This Everyday Love,Rascal Flatts,0.673,0.812,0,-3.436,1,0.96,95.024,4,1
5100,2459,This Fire,Killswitch Engage,0.447,0.993,7,-3.022,1,0.108,140.018,4,0
5101,1918,This Is Exile,Whitechapel,0.319,0.994,2,-4.826,1,0.0385,123.217,4,0
5102,2757,This Is How A Heart Breaks,Rob Thomas,0.605,0.913,0,-4.345,1,0.665,139.941,4,1
5103,5250,This Is How We Do,Big Tymers,0.939,0.745,2,-4.084,1,0.784,101.026,4,1
5104,489,This Is Me,Demi Lovato & Joe Jonas,0.421,0.821,1,-2.783,1,0.594,91.245,4,1
5105,2823,This Is Me,Dream,0.662,0.926,8,-5.202,1,0.918,78.053,4,1
5106,1669,This Is My Now,Jordin Sparks,0.467,0.56,6,-5.37,1,0.179,147.905,4,1
5107,3577,This Is The Night,Clay Aiken,0.528,0.56,11,-8.296,1,0.372,99.037,4,1
5108,1508,This Is War,Thirty Seconds To Mars,0.404,0.723,6,-5.26,1,0.225,160.048,4,1
5109,2003,This Is Why I'm Hot,Mims,0.621,0.6,8,-6.349,1,0.485,80.021,4,1
5110,2357,This Life,Euphony,0.397,0.941,1,-6.86,1,0.0657,175.003,4,0
5111,3421,This Love,Maroon 5,0.71,0.872,5,-4.085,0,0.775,95.057,4,1
5112,5106,This One's For The Girls,Martina McBride,0.613,0.801,8,-4.431,1,0.609,126.966,4,1
5113,3364,This Place - Just Ain't Our Place,Brant Bjork,0.516,0.625,7,-9.677,1,0.569,87.467,4,0
5114,822,This Time Around,Hanson,0.308,0.895,1,-4.131,1,0.328,164.277,4,1
5115,1126,This Time Is the Last Time (Live),Rob Rock,0.46,0.898,1,-5.125,1,0.264,93.112,4,0
5116,4919,This Way,Dilated Peoples Featuring Kanye West,0.51,0.863,4,-4.56,0,0.628,85.599,4,1
5117,2529,This Woman Needs,SHeDAISY,0.213,0.489,7,-8.471,1,0.139,196.347,3,1
5118,3220,This Woman's Work,Maxwell,0.467,0.329,8,-9.165,1,0.141,113.643,4,1
5119,3859,Thnks Fr Th Mmrs,Fall Out Boy,0.459,0.891,10,-5.057,0,0.588,154.837,4,1
5120,3716,Thoia Thoing,R. Kelly,0.582,0.642,1,-4.925,1,0.936,85.565,4,1
5121,5079,Thong Song,Sisqo,0.706,0.888,2,-6.959,1,0.714,121.549,4,1
5122,1003,Thrash Attack,Nocturnal,0.328,0.998,6,-6.276,0,0.033,103.28,4,0
5123,1456,Thrash Resurgence,Lich King,0.582,0.753,10,-5.199,0,0.274,119.992,4,0
5124,2034,Thrash Till Death,Destruction,0.145,0.988,1,-3.131,1,0.215,187.88,4,0
5125,3466,Thrash Till Death - Live in Tokyo,Destruction,0.134,0.998,6,-2.605,0,0.0611,86.426,4,0
5126,3148,Thrash Till Death - Live in Wacken,Destruction,0.215,0.996,7,-2.952,1,0.0894,183.358,3,0
5127,1152,Thrash With A Small Moustache,SSS,0.428,0.987,0,-2.927,1,0.515,100.84,4,0
5128,1565,Thrashing Vein,Drunkard,0.312,0.908,2,-6.429,1,0.176,128.289,4,0
5129,1460,Threads,Portishead,0.282,0.372,9,-7.658,1,0.0974,150.55,4,0
5130,759,Three Cheers For Five Years,Mayday Parade,0.36,0.505,11,-5.485,1,0.382,69.126,4,0
5131,4325,Three Postludes (1981/82): Postlude No. 3,Valentin Silvestrov,0.116,0.0011,2,-39.982,1,0.0387,70.335,3,0
5132,4894,"Three Songs: Op. 45 No. 3: O Boundless, Boundless Evening",Samuel Barber,0.388,0.159,10,-15.136,1,0.0674,76.418,3,0
5133,4695,Three Times Down,S.T.P.,0.355,0.791,7,-8.11,1,0.209,93.418,4,0
5134,3743,Three Wooden Crosses,Randy Travis,0.523,0.501,1,-9.276,1,0.391,158.179,4,1
5135,479,Threnody,Goldmund,0.217,0.00572,2,-30.767,1,0.174,85.279,4,0
5136,3973,Thriller,Kaptain Sun,0.269,0.964,2,-3.751,1,0.579,147.671,4,0
5137,1280,Through Glass,Stone Sour,0.545,0.753,3,-4.618,0,0.434,105.754,4,1
5138,375,Through The Fire And Flames,DragonForce,0.113,0.951,0,-4.743,0,0.139,200.024,4,1
5139,1749,Through The Hosiery,Crystal Castles,0.662,0.902,1,-7.464,1,0.737,120.01,4,0
5140,1291,Through The Rain,Mariah Carey,0.508,0.318,8,-9.911,1,0.141,122.04,4,1
5141,3850,Through The Wire,Kanye West,0.571,0.739,7,-6.11,1,0.66,83.089,4,1
5142,2497,Through War,Unearthly,0.1,0.946,8,-3.287,1,0.189,159.698,4,0
5143,5677,Through the Window,Brian Bromberg,0.495,0.912,5,-5.035,1,0.837,151.957,4,0
5144,2096,Throw It In The Bag,Fabolous Featuring The-Dream,0.789,0.55,11,-7.423,0,0.696,172.049,4,1
5145,4148,Throw Some D's,Rich Boy Featuring Polow Da Don,0.698,0.86,11,-5.181,1,0.433,160.904,4,1
5146,2455,Throw That Metal,I Heart Hiroshima,0.566,0.664,2,-4.303,1,0.944,148.606,1,0
5147,267,Thug Holiday,Trick Daddy Featuring LaTocha Scott,0.767,0.654,1,-9.088,0,0.546,138.062,4,1
5148,259,Thug Lovin',Ja Rule Featuring Bobby Brown,0.769,0.685,1,-5.648,1,0.771,93.043,4,1
5149,2759,Thugz Mansion,2Pac,0.703,0.639,5,-6.183,0,0.893,87.908,4,1
5150,3251,Thumari - Folk,Vikash Maharaj,0.494,0.446,10,-14.902,1,0.256,138.779,4,0
5151,2594,Thunder,Boys Like Girls,0.508,0.821,2,-5.279,1,0.463,75.057,4,1
5152,5663,Thunder and Lightning,Halford,0.535,0.868,11,-7.515,0,0.609,128.012,4,0
5153,5198,Thunderground,The Darkraver,0.643,0.687,7,-11.34,1,0.638,143.952,4,0
5154,1674,Théologie Du Misanthrope - Instrumental,Misanthrope,0.267,0.968,9,-5.516,1,0.126,119.995,4,0
5155,941,Ticks,Brad Paisley,0.623,0.79,4,-6.316,1,0.718,94.433,4,1
5156,2997,Tie Me Down,New Boyz Featuring Ray J,0.42,0.787,8,-4.467,1,0.38,97.967,4,1
5157,4406,Tiger Rock,Limited Express (has Gone?),0.514,0.953,9,-5.024,1,0.247,113.043,4,0
5158,5082,Tight Pants,The Stooges,0.281,0.957,5,-5.564,1,0.59,84.642,4,0
5159,1052,Tight Shit,Fallen,0.455,0.985,1,-4.599,0,0.196,103.56,4,0
5160,5171,Till Death Do Us Part,Deicide,0.255,0.978,10,-5.401,0,0.036,128.999,4,0
5161,2720,Tilt Ya Head Back,Nelly & Christina Aguilera,0.836,0.724,10,-5.789,0,0.735,115.721,4,1
5162,3239,Tim McGraw,Taylor Swift,0.58,0.491,0,-6.462,1,0.425,76.009,4,1
5163,5323,Time - Ambient,The American Dollar,0.197,0.239,0,-14.693,0,0.0368,75.228,4,0
5164,845,Time - Film Edit,The American Dollar,0.0698,0.0948,0,-20.031,0,0.0335,75.984,4,0
5165,2386,Time After Time,We Have Band,0.665,0.957,3,-2.873,1,0.801,130.002,4,0
5166,1507,Time Is the Enemy,Quantic,0.408,0.848,1,-9.797,1,0.258,165.93,4,0
5167,5065,Time To Rock 'n' Roll,Spoonful Of Blues,0.517,0.837,9,-4.284,1,0.645,127.364,4,0
5168,3275,Time Warp,The Rocky Horror Show Original Cast,0.455,0.804,2,-10.648,1,0.45,160.02,4,0
5169,3693,Time's Up!,Jadakiss Featuring Nate Dogg,0.781,0.821,11,-2.357,0,0.757,93.221,4,1
5170,3234,Timebomb - Cube::Hard Remix,CLSM,0.419,0.979,0,-5.307,1,0.155,174.905,4,0
5171,4792,Times Like These,Foo Fighters,0.377,0.908,4,-3.793,0,0.265,144.563,4,1
5172,1498,Tip Your Bartender,Glassjaw,0.396,0.976,9,-3.803,1,0.0673,102.06,3,0
5173,1512,Tipsy,J-Kwon,0.925,0.744,0,-5.79,1,0.656,93.02,4,1
5174,1842,Title Music from Merchant Ivory's film BOMBAY TALKIE,Shankar Jaikishan,0.455,0.353,7,-10.654,0,0.562,126.803,4,0
5175,4955,To All The Girls I Fuck Before,Armando Palomas,0.516,0.416,2,-10.222,1,0.946,71.642,4,0
5176,4119,To Aslan's Camp,Harry Gregson-Williams,0.0707,0.207,2,-15.589,1,0.0377,63.539,4,0
5177,5561,To Be Young,Blessed By A Broken Heart,0.396,0.885,5,-3.034,1,0.541,155.132,4,0
5178,5691,To Our Friends In the Great White North,Botch,0.222,0.92,11,-4.512,0,0.184,74.811,4,0
5179,2738,To The End Of Our Days,Alestorm,0.176,0.911,3,-4.443,1,0.295,93.032,3,0
5180,604,To Thee We Sing (bulgarian Chant),Sretenyie,0.146,0.153,1,-18.736,0,0.0386,172.796,4,0
5181,5081,To Your Town,ASIAN KUNG-FU GENERATION,0.517,0.89,1,-4.763,1,0.699,155.049,4,0
5182,625,Todo se transforma,Jorge Drexler,0.761,0.488,9,-7.326,1,0.682,100.024,4,0
5183,5175,Toes,Zac Brown Band,0.8,0.759,11,-5.398,1,0.821,129.979,4,1
5184,3164,Together,David Rovics,0.534,0.287,2,-10.866,1,0.298,85.711,4,0
5185,362,Tommib,Squarepusher,0.347,0.143,1,-16.349,1,0.0396,90.091,4,0
5186,2929,Tonight - Nicola Conte New Jazz Version,Koop,0.527,0.859,7,-7.945,1,0.686,86.982,4,0
5187,4440,Tonight I Wanna Be Your Man,Andy Griggs,0.404,0.364,3,-11.249,1,0.21,139.493,4,1
5188,499,Tonight I Wanna Cry,Keith Urban,0.579,0.385,7,-7.885,1,0.145,103.779,4,1
5189,197,Too Bad,Nickelback,0.598,0.808,10,-5.209,1,0.288,128.025,4,1
5190,5823,Too Fat Too Thin,Subhumans,0.355,0.806,8,-3.465,1,0.845,168.397,4,0
5191,3958,Too Horny,Jazz Juice,0.721,0.733,7,-8.33,1,0.567,100.01,4,0
5192,1290,Too Legit To Quit,International Superheroes Of Hardcore,0.382,0.725,6,-5.297,1,0.411,90.824,3,0
5193,3489,Too Little Too Late,Barenaked Ladies,0.497,0.987,9,-0.884,1,0.455,144.013,4,1
5194,4039,Too Little Too Late,JoJo,0.394,0.821,6,-4.304,0,0.509,82.764,4,1
5195,512,Too Many Rappers,Beastie Boys Featuring Nas,0.627,0.872,11,-4.388,0,0.548,93.728,4,1
5196,3403,Too Many Times,Kai Tracid,0.567,0.944,6,-7.22,0,0.825,137.956,4,0
5197,3165,Too Much Of A Good Thing,Alan Jackson,0.712,0.496,2,-7.816,1,0.473,108.036,4,1
5198,5423,Top Back,T.I.,0.597,0.678,2,-5.743,1,0.659,160.074,4,1
5199,238,Top Down,Brian Bromberg,0.448,0.877,1,-5.278,1,0.746,156.004,4,0
5200,4140,Tormentor,Destruction,0.362,0.996,2,-2.611,1,0.537,162.943,4,0
5201,3854,Torn,LeToya,0.422,0.894,11,-3.507,0,0.636,152.17,4,1
5202,4861,Torn,Novembers Doom,0.338,0.616,0,-6.266,0,0.176,186.851,3,0
5203,3695,Total Desaster,Destruction,0.481,0.999,2,-2.806,1,0.337,93.52,4,0
5204,3325,Total Eclipse (Liebesduett / Totale Finsternis),Marjan Shaki,0.381,0.651,9,-6.973,1,0.181,121.336,4,0
5205,5073,Totem Ancestor,John Cage,0.325,0.124,10,-25.141,1,0.387,179.32,4,0
5206,3947,Totális metál,Pokolgép,0.39,0.977,7,-4.801,1,0.343,175.617,4,0
5207,739,Touch It,Busta Rhymes,0.641,0.615,1,-7.475,1,0.411,68.938,3,1
5208,713,Touch My Body,Mariah Carey,0.715,0.665,4,-7.736,0,0.84,78.502,4,1
5209,4130,Touch The Sky,Kanye West Featuring Lupe Fiasco,0.524,0.846,9,-4.912,1,0.551,98.385,1,1
5210,3218,Touch of Emptiness,Crimson Moonlight,0.161,0.958,9,-5.594,0,0.166,102.972,4,0
5211,5283,"Touch, Pt. 1",Morton Subotnick,0.52,0.721,8,-15.545,1,0.0995,83.402,4,0
5212,2962,Tough,Craig Morgan,0.605,0.386,8,-8.008,1,0.148,132.885,4,1
5213,4768,Tough Little Boys,Gary Allan,0.548,0.402,2,-8.727,1,0.214,84.211,4,1
5214,541,Touma Rap,Oumou Dioubate,0.788,0.757,4,-5.159,0,0.879,99.97,4,0
5215,2275,Towering Flesh,Pig Destroyer,0.194,0.999,6,-1.669,0,0.0334,141.439,4,0
5216,5140,Toxic,A Static Lullaby,0.532,0.987,8,-5.03,1,0.338,143.016,4,0
5217,1196,Toxic,Britney Spears,0.774,0.838,5,-3.914,0,0.924,143.04,4,1
5218,1226,Toxicity,System Of A Down,0.413,0.873,8,-4.151,1,0.481,116.681,3,1
5219,4532,Trade It All,Fabolous Featuring P. Diddy & Jagged Edge,0.819,0.778,1,-5.839,0,0.779,96.72,4,1
5220,2285,Trade Show,Brian Bromberg,0.459,0.858,2,-5.781,1,0.753,89.823,4,0
5221,1694,Trading Places,Usher,0.696,0.643,0,-5.218,1,0.332,146.005,4,1
5222,4739,Tragic Monsters,Les Savy Fav,0.302,0.84,0,-7.543,1,0.5,141.429,4,0
5223,4488,Train Of Flesh,Turbonegro,0.083,0.969,2,-3.083,0,0.229,171.644,4,0
5224,2217,Trance #2,Angus MacLise,0.459,0.463,2,-13.951,0,0.0367,95.9,4,0
5225,4002,Trance & Acid,Kai Tracid,0.693,0.906,11,-9.021,0,0.616,137.999,4,0
5226,2802,Transcend,King Britt,0.583,0.744,9,-6.318,0,0.583,99.637,4,0
5227,2227,Transgenic,Trifonic,0.341,0.332,8,-12.92,1,0.0496,117.841,4,0
5228,859,Trapped In The Closet,R. Kelly,0.551,0.583,4,-6.473,1,0.419,107.424,4,1
5229,1305,Tras el Cristal,Cuatro Gatos,0.373,0.877,9,-5.064,0,0.232,161.95,4,0
5230,3546,Travelin' Soldier,Dixie Chicks,0.565,0.323,9,-8.837,1,0.501,145.904,4,1
5231,76,Treasure,Trevor Rabin,0.064,0.0794,3,-16.971,1,0.0356,63.29,4,0
5232,3711,Treat Her Like A Lady,Joe,0.75,0.463,5,-6.99,0,0.568,126.072,4,1
5233,5500,Trial And Terror,Benton Falls,0.416,0.813,2,-6.135,0,0.518,91.517,4,0
5234,1707,Tribal Techno,Maurizio Braccagni,0.706,0.727,3,-15.569,0,0.29,132.49,4,0
5235,146,"Tricky, Tricky",Lou Bega,0.858,0.947,0,-3.557,1,0.967,151.037,4,1
5236,1809,Trinity,James Dooley,0.307,0.468,11,-10.424,0,0.0979,81.114,4,0
5237,3843,Trisagion At the Funeral Procession,Choir of the Monks of Chevetogne,0.2,0.0507,10,-19.08,0,0.0416,75.174,1,0
5238,4512,Triumph of Metal,Countess,0.233,0.498,5,-11.579,1,0.189,133.842,4,0
5239,4386,"Troisième Concert, Excerpt From Clavecin En Concert: I. La Lapoplinière",Jean-Philippe Rameau,0.221,0.16,8,-23.068,1,0.502,132.812,4,0
5240,543,Trono del Metal,Warcry,0.377,0.935,0,-4.442,1,0.263,156.028,4,0
5241,5020,Trono del Metal (Live),Warcry,0.214,0.983,7,-5.443,0,0.102,155.305,4,0
5242,5610,Troubadour,George Strait,0.568,0.621,11,-6.395,1,0.346,136.094,4,1
5243,4690,Trouble,P!nk,0.575,0.933,7,-2.719,1,0.848,135.5,4,1
5244,5768,Troubled Times,Midnight Syndicate,0.228,0.474,0,-17.684,1,0.0656,111.982,4,0
