index,Track,Artist,Danceability,Energy,Key,Loudness,Mode,Valence,Tempo,Time Signature,Target
3785,Stretched Linen Over Contorted Bodies,Nero's Day At Disneyland,0.495,0.982,10,-2.964,0,0.639,112.659,4,0
4823,"String Quartet No. 14 in D Minor, D. 810, ""Death and the Maiden"": II. Andante con moto",Franz Schubert,0.267,0.0854,7,-25.138,0,0.0763,107.571,4,0
4783,Strip The Wires Down,Parts & Labor,0.174,0.941,3,-3.798,0,0.451,127.933,4,0
3704,Strobe,deadmau5,0.433,0.444,8,-9.911,0,0.0356,128.01,4,0
1105,Strong Love,Willie Clayton,0.776,0.601,10,-9.378,1,0.687,94.015,4,0
2238,Stronger,Britney Spears,0.707,0.923,11,-3.957,1,0.842,108.049,4,1
4749,Stronger,Kanye West,0.617,0.717,10,-7.858,0,0.49,103.992,4,1
3468,Stronger Woman,Jewel,0.445,0.802,2,-4.097,1,0.54,170.112,4,1
2649,Strongwhip,Bury Me Deep,0.483,0.958,2,-6.983,0,0.332,101.083,4,0
5526,Strut,The Cheetah Girls,0.674,0.87,3,-5.158,0,0.559,120.027,4,1
2167,Stuck,Stacie Orrico,0.377,0.904,4,-3.634,0,0.595,200.566,4,1
2714,Stuck In A Moment You Can't Get Out Of,U2,0.524,0.644,4,-4.986,1,0.324,158.52,4,1
1464,Stuntin' Like My Daddy,Birdman & Lil Wayne,0.71,0.882,5,-6.648,0,0.806,160.012,4,1
2470,Stupid Boy,Keith Urban,0.5,0.609,3,-7.215,1,0.562,145.884,4,1
944,Stupid Girl,Cold,0.43,0.868,0,-4.44,1,0.164,138.805,3,1
5535,Stupid Girls,P!nk,0.689,0.886,4,-5.045,0,0.568,100.029,4,1
5845,Stutter,Joe Featuring Mystikal,0.767,0.759,6,-6.516,1,0.677,89.989,4,1
4115,Suave Mix - Blass Remix,Calle 13,0.888,0.833,7,-3.839,1,0.694,92.002,4,0
2122,Subjected,Illogicist,0.385,0.865,2,-5.301,1,0.28,92.842,4,0
3431,Subliminal Heavy Metal - Original Version,Carnifull Trio,0.573,0.453,2,-15.017,1,0.308,101.45,1,0
4314,Subramanya Namaste - Kambodhi - Rupakam,G. N. Balasubramaniam,0.302,0.382,2,-11.943,0,0.48,183.186,3,0
133,Substream,Kyoto Jazz Massive,0.771,0.903,0,-5.688,1,0.879,123.014,4,0
333,Subtext,John Foxx,0.109,0.00459,9,-32.667,0,0.0441,70.122,3,0
1467,Successful,Drake Featuring Trey Songz & Lil Wayne,0.562,0.544,8,-5.065,1,0.231,159.517,4,1
3393,Suddenly I See,KT Tunstall,0.587,0.767,0,-5.713,1,0.664,100.38,4,1
1081,Suds In The Bucket,Sara Evans,0.511,0.903,10,-3.163,1,0.898,161.992,4,1
2342,Sueños Compartidos,Laureano Brizuela,0.388,0.559,4,-12.401,1,0.375,206.309,4,0
3576,Sueños de Metal,Los Gardelitos,0.669,0.665,9,-8.283,0,0.661,124.109,4,0
4187,Suffer,Rudimentary Peni,0.444,0.876,2,-5.799,1,0.845,112.532,4,0
923,Suffering You,16Volt,0.509,0.904,7,-3.686,1,0.611,141.949,4,0
110,Suffocate,J. Holiday,0.458,0.445,9,-8.391,0,0.447,82.82,5,1
3782,Suga Suga,Baby Bash Featuring Frankie J,0.662,0.748,5,-3.041,0,0.535,82.331,4,1
487,Sugar,SDIB,0.811,0.456,7,-8.288,0,0.627,123.984,4,0
1077,Sugar (Gimme Some),"Trick Daddy Featuring Ludacris, Lil' Kim & Cee-Lo",0.822,0.673,4,-6.141,0,0.85,120.02,4,1
2622,Sugar Bum Bum,Lord Kitchener,0.7,0.703,5,-12.67,0,0.967,114.626,4,0
1954,"Sugar, We're Goin' Down",Fall Out Boy,0.494,0.841,7,-4.784,1,0.567,162.013,4,1
3106,Suite For Two Sitars And Indian Folk Ensemble - Part 1,Vijay Raghav Rao,0.419,0.263,10,-12.728,1,0.504,126.866,4,0
2210,"Suite for Two Sitars and Indain Folk Ensemble, Pt. 1",Alla Rakha,0.42,0.325,10,-9.591,1,0.52,126.824,4,0
5556,Summer Freak,FLOW,0.614,0.98,0,-2.264,1,0.655,105.963,4,0
457,Summer Love,Justin Timberlake,0.606,0.591,0,-7.228,0,0.477,95.802,4,1
2449,Summer Nights,Lil Rob,0.472,0.672,10,-4.997,0,0.392,81.813,4,1
5796,Summer Nights,Rascal Flatts,0.541,0.895,2,-4.884,1,0.657,102.078,4,1
5867,Summer Rain,Carl Thomas,0.667,0.627,6,-10.488,0,0.784,186.081,4,1
4625,Summernight City,Therion,0.512,0.892,7,-3.877,1,0.35,105.985,4,0
1472,Summertime,Kenny Chesney,0.48,0.928,4,-5.501,1,0.713,167.986,4,1
4527,Summertime,New Kids On The Block,0.632,0.785,4,-7.336,1,0.786,83.94,4,1
5325,Summertime Clothes,Animal Collective,0.491,0.871,4,-5.564,1,0.322,135.996,4,0
4341,Summoning Divine Selene,Daemonia Nymphe,0.734,0.328,4,-11.345,1,0.172,122.0,4,0
3991,Summoning Redemption,Morbid Angel,0.442,0.949,4,-8.588,0,0.0485,90.109,4,0
276,Sun,Daphne Loves Derby,0.643,0.554,1,-6.475,1,0.617,145.106,4,0
4359,Sunaun Kisko Afsana,Talat Mahmood,0.268,0.281,1,-16.777,1,0.568,94.776,4,0
4347,Sunday Morning,Maroon 5,0.608,0.768,0,-5.227,1,0.809,88.059,4,1
131,Sunday School,Pretty Lights,0.729,0.746,9,-4.84,0,0.562,94.977,4,0
5379,Sunrise,Mandy Gonzalez,0.389,0.143,7,-14.065,1,0.13,113.01,4,0
5486,Sunshine,Lil' Flip Featuring Lea,0.814,0.387,0,-9.867,1,0.792,93.961,4,1
1278,Sunshine And Summertime,Faith Hill,0.638,0.807,1,-6.489,1,0.778,118.997,4,1
2140,Sunshine To The Rain,Miri Ben-Ari,0.667,0.716,11,-4.819,0,0.853,178.057,4,0
2999,Sunshine To The Rain,Miri Ben-Ari,0.641,0.715,11,-4.882,0,0.849,178.283,4,0
332,Suortuva - Folk Aesthetic Version,Tenhi,0.539,0.233,0,-14.906,0,0.165,110.245,4,0
2514,Superboy and the Invisible Girl,Aaron Tveit,0.62,0.443,2,-6.771,1,0.419,127.02,1,0
4158,Superman,Eminem,0.802,0.755,4,-3.138,0,0.58,130.027,4,1
1116,Superman,Brown Boy,0.667,0.468,9,-8.839,0,0.423,77.992,4,1
4943,Superman (It's Not Easy),Five For Fighting,0.382,0.416,0,-9.303,1,0.125,102.089,4,1
938,Supermegalithic,Half the World,0.472,0.975,4,-4.191,1,0.371,119.243,4,0
5635,Supernatural Superserious,R.E.M.,0.461,0.642,2,-2.778,1,0.76,125.079,4,1
4257,Superstar,Lupe Fiasco Featuring Matthew Santos,0.572,0.822,11,-6.015,0,0.472,94.812,4,1
4416,Superstar,King Britt,0.658,0.584,2,-6.153,1,0.638,112.041,3,0
4923,Superwoman,Alicia Keys,0.408,0.494,0,-8.291,1,0.136,161.698,4,1
3543,Suraj Hua Maddham,Sandesh Shandilya,0.626,0.69,5,-5.851,1,0.566,79.995,4,0
2256,Surakål,Joddla Med Siv,0.66,0.777,4,-4.087,0,0.876,92.056,4,0
4921,Sure Thing,St Germain,0.772,0.451,0,-12.242,1,0.558,96.086,4,0
2614,Surf Lyre,Satan's Pilgrims,0.387,0.87,4,-5.65,0,0.691,94.568,4,0
1320,Surrender - Hardcore Adrenaline Mix,Al Storm,0.661,0.825,11,-3.343,1,0.117,174.108,4,0
2069,Surrender - Hardcore Adrenaline Mix,Al Storm,0.661,0.825,11,-3.343,1,0.117,174.108,4,0
1864,Surrender Your Sons,Norma Jean,0.234,0.973,6,-2.637,1,0.09,146.065,4,0
5407,Suruiksi Soi - Folk Aesthetic Version,Tenhi,0.559,0.289,9,-14.793,0,0.0372,119.956,3,0
3668,Survival of the Fittest,Fallen,0.32,0.957,6,-4.587,1,0.3,109.724,4,0
2696,Survivor,Destiny's Child,0.514,0.911,1,-2.027,0,0.619,161.109,4,1
708,Suspended by the Throat,Job For A Cowboy,0.304,0.957,7,-4.909,1,0.299,117.573,3,0
378,Suspicions,Tim McGraw,0.599,0.733,0,-6.182,0,0.798,147.305,4,1
5483,Svetilen of Holy Thursday,Choir of the Monks of Chevetogne,0.146,0.0654,6,-21.895,0,0.0593,75.699,3,0
1304,Swag Surfin',F.L.Y. (Fast Life Yungstaz),0.731,0.927,11,-5.663,0,0.669,143.987,4,1
4205,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,0.58,0.817,4,-5.009,1,0.238,89.008,4,1
5177,Swara Raga Sankarabharanam Adi Thyagaraja,Sheik Chinna Moulana,0.542,0.673,9,-7.8,1,0.687,99.162,4,0
720,Swear It Again,Westlife,0.626,0.532,9,-7.205,1,0.33,130.076,4,1
700,Sweet And Low,Augustana,0.443,0.727,11,-4.455,1,0.407,151.93,4,1
3791,Sweet Little Rock 'N' Roller,Ziggy & The Rhythm Bulldogs,0.172,0.697,0,-11.885,1,0.531,152.167,4,0
2753,Sweet Southern Comfort,Buddy Jewell,0.495,0.612,2,-6.57,1,0.366,148.083,4,1
3280,Sweet Talk,Dear and the Headlights,0.429,0.913,11,-5.945,1,0.739,161.122,4,0
3315,Sweet Thing,Keith Urban,0.621,0.888,8,-6.199,1,0.651,102.986,4,1
3221,Sweetest Girl (Dollar Bill),"Wyclef Jean Featuring Akon, Lil Wayne & Niia",0.733,0.744,1,-3.51,1,0.529,92.515,4,1
3300,Sweetness,Jimmy Eat World,0.487,0.898,5,-4.436,1,0.597,135.331,4,1
1069,Sweetsmoke,Mr. Scruff,0.799,0.729,0,-5.445,1,0.655,126.624,4,0
1777,Swing,Savage Featuring Soulja Boy Tell'em,0.885,0.474,1,-8.133,0,0.794,150.072,4,1
5307,Swing,Trace Adkins,0.584,0.857,2,-5.103,1,0.742,108.027,4,1
229,"Swing, Swing",The All-American Rejects,0.553,0.717,7,-5.857,1,0.318,127.947,4,1
801,Swinging In The Jungle,Scooter,0.485,0.928,0,-5.876,1,0.283,142.017,4,0
1925,Switch,Will Smith,0.877,0.885,1,-4.966,1,0.517,102.507,4,1
295,Sworn In The Metal Wind,Lost Horizon,0.467,0.975,10,-5.028,1,0.265,92.405,4,0
4067,Sydänvalkea - Folk Aesthetic Version,Tenhi,0.385,0.39,4,-17.01,0,0.0672,177.836,3,0
823,"Symphonie Fantastique, Op. 14, ""Episode de la vie d'un artiste"": V. Songe d'une nuit du sabbat (Dream of a Witches' Sabbath)",Hector Berlioz,0.252,0.216,7,-18.824,0,0.138,86.767,4,0
5753,"Symphonie fantastique, Op. 14: V. Dream of a Witches' Sabbath: Larghetto - Allegro",Hector Berlioz,0.369,0.195,0,-20.27,0,0.13,119.399,4,0
2833,"Symphony No. 3 for Soprano and Orchestra, ""Symphony of Sorrowful Songs"" (1976): II. Lento e Largo - Tranquillissimo",Henryk Górecki,0.061,0.00676,10,-31.728,0,0.0314,66.839,4,0
199,"Symphony No. 8 in B Minor, D. 759, ""Unfinished"": I. Allegro moderato",Franz Schubert,0.128,0.045,11,-17.723,0,0.0395,85.907,4,0
2264,"Symphony No.3 ""Symphony of Sorrowful Songs"": 1. Lento (Sostenuto tranquillo ma cantabile)",Henryk Górecki,0.191,0.0835,4,-22.751,0,0.0317,89.876,5,0
3677,Sza-rock Rá,Pokolgép,0.429,0.932,1,-3.963,1,0.233,159.938,4,0
1848,Szóljon a rock,Lord,0.517,0.822,2,-5.367,1,0.389,139.345,4,0
1466,T-Shirt,Shontelle,0.679,0.657,6,-6.222,1,0.363,86.984,4,1
4089,T.I.B.W.F.,The Budos Band,0.674,0.607,1,-7.76,1,0.712,77.845,4,0
3890,T.R.U.C.E. - Feat. Noyz Narcos,Metal Carter,0.47,0.672,7,-6.247,0,0.646,84.224,4,0
4942,THRASH THE PRESSURE,Razors Edge,0.247,0.974,11,-2.191,1,0.747,120.216,3,0
5513,Tabula Rasa: Ludus (excerpt),Arvo Pärt,0.318,0.269,9,-19.672,0,0.0395,123.97,4,0
4515,Tainted,Slum Village Featuring Dwele,0.915,0.442,9,-6.321,0,0.65,92.81,4,1
4709,Tairah - Villa Mix,Rexanthony,0.759,0.948,2,-10.198,1,0.101,141.692,4,0
3427,Take A Bow,Rihanna,0.697,0.467,9,-7.536,1,0.572,82.081,4,1
2426,Take A Break,Scooter,0.519,0.945,4,-6.302,0,0.103,142.033,4,0
1561,Take A Message,Remy Shand,0.655,0.611,10,-6.54,1,0.555,80.035,4,1
5115,Take A Picture,Filter,0.541,0.775,2,-8.041,1,0.271,98.992,4,1
3189,Take It Like a Man,Christian Borle,0.442,0.315,11,-11.254,1,0.385,135.319,4,0
3366,Take It To Da House,Trick Daddy Featuring The SNS Express,0.935,0.781,6,-5.795,0,0.918,123.894,4,1
1281,Take Me As I Am,Mary J. Blige,0.599,0.565,11,-4.663,0,0.576,82.251,4,1
2861,Take Me Away,Fefe Dobson,0.588,0.916,1,-4.573,0,0.768,110.045,4,1
1352,Take Me Home,Terror Squad,0.81,0.794,11,-4.848,0,0.834,131.058,4,1
3724,Take Me On The Floor,The Veronicas,0.61,0.9,11,-2.304,0,0.621,139.969,4,1
5552,Take Me Out,Franz Ferdinand,0.278,0.676,9,-8.821,1,0.494,104.545,4,1
3622,Take Me There,Rascal Flatts,0.499,0.857,4,-4.501,1,0.324,83.977,4,1
936,Take My Breath Away,Jessica Simpson,0.568,0.607,7,-6.006,1,0.405,99.692,4,1
4759,Take The Night Off,Sick Of It All,0.314,0.992,7,-2.723,0,0.203,95.692,4,0
5547,Take Ya Home,Lil Bow Wow,0.855,0.831,1,-3.333,0,0.942,93.972,4,1
1261,Take You Down,Chris Brown,0.387,0.64,11,-5.817,0,0.617,59.989,4,1
5321,Take You Home,Angie Martinez Featuring Kelis,0.595,0.639,7,-3.159,1,0.7,95.912,4,1
5671,Take You Out,Luther Vandross,0.752,0.575,8,-5.254,1,0.569,86.004,4,1
198,Take You There,Sean Kingston,0.752,0.921,5,-4.321,0,0.634,115.033,4,1
192,Take Your Time (Coming Home),fun.,0.436,0.746,2,-5.301,1,0.301,132.06,4,0
5707,Takin' It To The Streets,Taylor Hicks,0.624,0.832,0,-6.78,1,0.783,145.071,4,1
1151,Taking Rap Back - Instrumental,Funky DL,0.706,0.653,10,-9.211,1,0.532,192.016,5,0
5348,Taking You Home,Don Henley,0.569,0.498,4,-6.63,0,0.0891,72.344,4,1
237,Tal Vez,Ricky Martin,0.512,0.615,11,-5.318,1,0.193,115.884,4,1
2550,"Tales of Endurance, Pt. 4, 5 & 6",Supergrass,0.297,0.501,7,-14.485,1,0.161,95.571,4,0
4661,Talisman,Clubroot,0.62,0.72,0,-7.443,1,0.344,136.995,4,0
4429,Talk About Our Love,Brandy Featuring Kanye West,0.511,0.589,5,-6.179,0,0.757,100.814,4,1
5771,Talkin' To Me,Amerie,0.744,0.406,8,-6.378,0,0.725,89.942,4,1
1178,Tambourine,Eve,0.82,0.854,1,-4.153,1,0.574,102.623,4,1
3352,Tambourine - N - Thyme,Nana Grizol,0.486,0.763,0,-5.524,1,0.539,111.94,4,0
3024,Tango del Pecado,Calle 13,0.764,0.749,4,-6.118,0,0.813,87.861,4,0
3582,Tapio,Heavy Metal Perse,0.267,0.927,6,-3.954,1,0.355,166.461,4,0
2569,Tappety Tippety,David Rovics,0.644,0.654,2,-8.242,1,0.963,125.016,4,0
668,Taste of Blood,Slaughter Lord,0.191,0.989,11,-10.553,0,0.0377,85.219,4,0
3418,Taste the Metal,Dead Man's Hand,0.498,0.977,2,-5.973,1,0.409,130.079,4,0
988,Tattoo,Jordin Sparks,0.566,0.766,2,-5.036,1,0.547,168.005,4,1
166,Tattoos Fade,World / Inferno Friendship Society,0.293,0.877,9,-6.469,1,0.584,69.219,4,0
153,Taxidermist,False Prophets,0.137,0.853,11,-8.79,0,0.252,187.209,4,0
2590,Te Quiero,Flex,0.536,0.598,1,-9.608,1,0.465,83.946,4,1
1322,Tear It Up,"Yung Wun Featuring DMX, Lil' Flip & David Banner",0.678,0.94,4,-3.144,0,0.643,180.92,4,1
1703,Teardrops On My Guitar,Taylor Swift,0.626,0.44,10,-6.942,1,0.259,99.962,4,1
3880,Tearin' It Up,Gramatik,0.843,0.889,9,-4.385,0,0.556,106.938,4,0
5185,Tears In The Typing Pool,Broadcast,0.318,0.149,9,-13.001,0,0.368,145.913,1,0
3256,Techno Dream,Shades of Rhythm,0.725,0.752,10,-12.972,0,0.134,130.797,4,0
227,Techno Dup,Marc Smith,0.654,0.943,8,-6.127,1,0.691,165.992,4,0
1592,Techno-Logic-Kill,Donnybrook,0.329,0.918,4,-4.05,0,0.622,91.031,4,0
1634,Teenage Love Affair,Alicia Keys,0.636,0.826,11,-4.668,1,0.679,87.665,4,1
4441,Teenagers,My Chemical Romance,0.463,0.857,4,-3.063,1,0.856,111.647,4,1
1717,Telephone,Lady Gaga Featuring Beyonce,0.824,0.836,3,-5.903,1,0.716,122.014,4,1
1845,Tell Her,Lonestar,0.607,0.619,4,-6.34,0,0.323,133.996,4,1
3161,Tell Me Baby,Red Hot Chili Peppers,0.695,0.993,0,-3.114,1,0.281,107.951,4,1
4733,Tell Me Something Bad About Tulsa,George Strait,0.619,0.42,2,-8.261,1,0.254,129.623,4,1
2531,Tell Me When To Go,E-40 Featuring Keak Da Sneak,0.857,0.751,1,-7.086,1,0.293,106.888,4,1
5693,Temperature,Sean Paul,0.951,0.6,0,-4.675,0,0.822,125.04,4,1
1907,Temptation (Traditional Folk),Rajhesh Vaidhya,0.57,0.484,0,-9.192,1,0.629,149.937,3,0
5259,Tempted To Touch,Rupee,0.819,0.825,2,-7.012,0,0.939,105.988,4,1
891,Tempting Time,Animals As Leaders,0.17,0.931,1,-5.176,0,0.102,170.097,4,0
631,Ten,Parts & Labor,0.0858,0.929,6,-5.755,1,0.12,169.809,4,0
2884,Ten Rounds With Jose Cuervo,Tracy Byrd,0.681,0.864,2,-7.839,1,0.931,127.079,4,1
1257,Tendency,Jan Jelinek,0.751,0.468,6,-14.386,1,0.469,123.014,4,0
1046,Tenhi - Folk Aesthetic Version,Tenhi,0.378,0.232,8,-19.513,0,0.151,88.85,4,0
207,Tequila Makes Her Clothes Fall Off,Joe Nichols,0.664,0.706,2,-7.045,1,0.681,93.968,4,1
1934,Tera Pyar Ja Hunda Janda Hai,Kartar Ramla,0.457,0.392,8,-13.23,1,0.827,171.696,4,0
2491,Tere Bina,A.R. Rahman,0.744,0.7,2,-7.663,1,0.866,144.043,4,0
921,Tere Dar Pe Aya Hoon (remastered),Talat Mahmood,0.265,0.183,8,-22.961,0,0.577,80.74,4,0
1430,Tere Ishq Mein,Gulzar,0.495,0.385,2,-11.0,1,0.288,148.219,4,0
1416,Tere Sang Pyar Main,Lata Mangeshkar,0.469,0.803,7,-3.673,0,0.581,83.395,4,0
750,"Terzett, Op. 10: II. Dreher",Joseph Küffner,0.502,0.0526,0,-22.677,1,0.325,84.49,4,0
4487,Tha Block Is Hot,Lil' Wayne Featuring Juvenile & B.G.,0.739,0.828,10,-5.079,0,0.745,168.091,4,1
1401,Thaalam - Version 1,Job Kurian,0.621,0.508,3,-5.657,0,0.487,92.564,4,0
493,Thaalam - Version 2,Job Kurian,0.323,0.333,3,-10.069,0,0.297,170.073,4,0
1827,Thamaranoolinal,G Venugopal,0.44,0.274,9,-10.898,0,0.409,149.971,3,0
387,Thank God I Found You,Mariah Carey Featuring Joe & 98 Degrees,0.472,0.532,10,-5.882,1,0.152,129.777,4,1
1551,Thank You,Dido,0.722,0.595,1,-9.928,0,0.738,79.98,4,1
3728,Thank You For Loving Me,Bon Jovi,0.385,0.342,2,-7.749,1,0.131,132.864,4,1
4693,Thank You In Advance,Boyz II Men,0.695,0.416,1,-6.456,1,0.225,119.97,4,1
4489,That Famous Ol' Spiced,Alestorm,0.209,0.969,1,-3.922,1,0.368,159.341,4,0
4557,That Girl,Marques Houston,0.683,0.552,10,-5.139,1,0.519,98.946,4,1
2139,That Other Woman,Changing Faces,0.677,0.481,7,-5.613,0,0.246,134.01,4,1
3767,That Song In My Head,Julianne Hough,0.496,0.84,0,-2.528,1,0.746,185.978,4,1
4404,That'd Be Alright,Alan Jackson,0.672,0.731,2,-8.791,1,0.913,134.376,4,1
667,That's How Country Boys Roll,Billy Currington,0.677,0.919,2,-3.009,1,0.902,120.961,4,1
4674,That's Just Jessie,Kevin Denney,0.492,0.685,5,-6.046,1,0.376,172.115,4,1
4224,That's Not My Name,The Ting Tings,0.755,0.901,9,-3.152,1,0.959,145.042,4,1
1135,That's The Kind Of Mood I'm In,Patty Loveless,0.698,0.628,11,-6.359,1,0.669,126.394,4,1
4299,That's Us/Wild Combination,Arthur Russell,0.66,0.406,1,-13.341,0,0.447,137.635,4,0
2932,That's What I Love About Sunday,Craig Morgan,0.6,0.56,8,-6.311,1,0.417,139.469,4,1
4209,That's What I'm Looking For,Da Brat,0.929,0.728,1,-5.524,1,0.961,130.076,4,1
2430,That's What It's All About,Brooks & Dunn,0.515,0.901,9,-3.063,1,0.289,118.378,4,1
1173,That's What She Gets For Loving Me,Brooks & Dunn,0.635,0.572,9,-4.49,1,0.285,127.206,4,1
5036,That's What You Get,Paramore,0.528,0.831,8,-3.607,1,0.632,131.094,3,1
3184,That's When I Love You,Phil Vassar,0.552,0.831,10,-4.819,1,0.604,111.061,4,1
3030,Thatwamaria - Reeti Gowla - Adi,U. Srinivas,0.505,0.684,5,-8.653,0,0.632,100.781,4,0
1638,The Adventure,Angels & Airwaves,0.543,0.878,11,-5.994,1,0.189,144.157,4,1
715,The Aftermath,Origin,0.366,0.94,1,-8.244,1,0.142,130.224,4,0
1813,The All Spark,Steve Jablonsky,0.35,0.307,2,-17.469,0,0.296,150.223,4,0
5864,The Anthem,Good Charlotte,0.494,0.939,1,-3.127,1,0.893,177.751,4,1
3437,The Anthem,Pitbull Featuring Lil Jon,0.793,0.781,10,-4.277,0,0.883,123.996,4,1
3541,The Approaching Night,Philip Wesley,0.429,0.0997,0,-23.883,1,0.0804,93.229,4,0
5465,The Arcane Dominion,Eluveitie,0.342,0.936,7,-4.689,0,0.0377,90.008,4,0
4376,The Baby,Blake Shelton,0.502,0.533,4,-6.983,1,0.281,86.406,4,1
5622,The Baby Boy,Harry Belafonte,0.601,0.0288,4,-21.441,1,0.515,127.622,4,0
4562,The Bad Touch,Bloodhound Gang,0.831,0.735,0,-6.254,0,0.97,122.979,4,1
2540,The Bass-Line Generator,Raymond Scott,0.572,0.235,10,-24.173,0,0.491,119.194,4,0
918,"The Beast and Dragon, Adored",Spoon,0.677,0.51,5,-6.087,1,0.423,127.131,4,0
3574,The Best Day,George Strait,0.647,0.49,9,-5.044,1,0.298,132.336,4,1
4395,The Best Man I Can Be,"Ginuwine, R.L., Tyrese, Case",0.662,0.536,0,-7.679,1,0.302,111.845,4,1
270,The Big Heavy Metal,Massacration,0.268,0.827,11,-4.755,1,0.618,148.714,4,0
3226,The Bird Rock,Three Weird Sisters,0.256,0.36,4,-12.427,0,0.24,152.141,3,0
987,The Black Cat - Alt. Take,London After Midnight,0.628,0.671,5,-6.273,1,0.291,112.016,3,0
5208,The Bleeding Baroness,Candlemass,0.17,0.873,9,-3.234,1,0.406,103.496,4,0
459,The Book of Heavy Metal (March of the Metallians),Dream Evil,0.386,0.944,0,-4.334,1,0.374,154.175,4,0
4948,The Book of Love,The Monotones,0.428,0.594,10,-12.716,1,0.556,198.67,4,0
213,The Boss,Rick Ross Featuring T-Pain,0.431,0.842,7,-4.072,1,0.61,83.66,4,1
900,The Boys Of Summer,The Ataris,0.251,0.954,6,-2.879,1,0.264,191.059,4,1
262,"The Breaking of the Fellowship (feat. ""In Dreams"")",Howard Shore,0.131,0.137,2,-20.553,1,0.0465,78.577,4,0
3183,The Business,Yung Berg Featuring Casha,0.63,0.726,7,-5.372,1,0.327,133.317,4,1
2743,The Call,Backstreet Boys,0.696,0.874,10,-3.318,0,0.747,104.196,4,1
1376,The Carnival Is Over,Dead Can Dance,0.488,0.297,3,-12.993,1,0.207,148.881,4,0
1006,The Carpal Tunnel Of Love,Fall Out Boy,0.466,0.941,2,-2.82,0,0.599,140.765,4,1
2477,The Chain Of Love,Clay Walker,0.533,0.315,2,-14.349,1,0.316,140.918,4,1
5114,The Chemicals Between Us,Bush,0.512,0.958,7,-3.979,1,0.39,97.715,4,1
3228,The Christmas Shoes,NewSong,0.438,0.386,4,-10.024,1,0.281,131.926,4,1
5161,The Clansman - Live at Rock in Rio; 2015 Remastered Version,Iron Maiden,0.131,0.916,2,-6.651,1,0.27,78.142,4,0
765,The Climb,Miley Cyrus,0.327,0.588,4,-6.611,1,0.329,161.074,4,1
5148,The Clock of Distant Dreams,Sephiroth,0.542,0.461,0,-18.824,1,0.0983,84.008,4,0
2073,The Clockwise Witness,DeVotchKa,0.678,0.652,10,-9.129,1,0.736,139.972,4,0
617,The Clown,Novalis Deux,0.528,0.961,0,-5.084,1,0.602,135.027,4,0
1685,The Cowboy In Me,Tim McGraw,0.488,0.569,2,-7.323,1,0.153,71.92,4,1
627,The Crystal Palace,Forlorn,0.423,0.954,4,-7.985,0,0.0639,129.993,3,0
185,The Curly Shuffle,Jump 'N' The Saddle Band,0.632,0.484,9,-11.772,1,0.873,80.687,4,0
4147,The D. Trance Anthem,Gary D.,0.663,0.994,9,-8.361,1,0.0963,159.982,4,0
4242,The Day - We Fell in Love,Appaloosa,0.53,0.622,0,-5.535,1,0.142,105.985,4,0
4475,The Day That Never Comes,Metallica,0.334,0.986,4,-1.046,0,0.48,124.668,4,1
3422,The Dead Leaf Echo,Novembers Doom,0.375,0.769,10,-5.996,0,0.264,176.108,3,0
4322,The Death of Love,Cradle Of Filth,0.555,0.959,2,-4.212,0,0.396,109.968,4,0
3660,The Departure,Michael Nyman,0.0766,0.257,2,-14.082,0,0.0418,177.979,3,0
4027,The Derelict,Pirates For Sail,0.535,0.55,4,-8.237,1,0.616,124.658,4,0
3517,The Devil's Plaything,Backworld,0.273,0.159,8,-14.32,0,0.0885,147.52,4,0
1059,The Diary Of Jane,Breaking Benjamin,0.392,0.964,10,-4.441,0,0.269,167.024,4,1
5027,The Difference Between Medicine And Poison Is In The Dose,Circa Survive,0.374,0.739,7,-5.193,0,0.359,148.078,3,0
4714,The Dining Rooms - Flamenco Sketches - New Rhumba Version,Nicola Conte,0.557,0.876,5,-6.985,0,0.425,109.979,4,0
5443,The Disconnect,Tycho,0.678,0.569,9,-11.647,0,0.27,120.012,4,0
5705,The Dreadnought,The Dreadnoughts,0.382,0.904,2,-5.109,1,0.45,114.72,4,0
2020,The Echo,Voxhaul Broadcast,0.471,0.623,1,-5.299,0,0.562,136.201,4,0
546,The Enemy Guns,DeVotchKa,0.52,0.839,11,-7.38,1,0.563,135.145,4,0
122,The Fear,Lily Allen,0.661,0.847,10,-6.948,1,0.522,134.002,4,1
368,The Feel Good Drag,Anberlin,0.342,0.677,5,-11.906,0,0.501,188.6,4,0
1384,The Fight/Your Game,Righteous Jams,0.306,0.971,1,-4.549,1,0.194,143.956,4,0
5645,The Final,Dir En Grey,0.455,0.84,5,-7.469,0,0.462,120.003,4,0
2301,The Final Fantasy,Lalu,0.336,0.921,5,-6.18,0,0.331,134.999,3,0
1239,The First Cut Is The Deepest,Sheryl Crow,0.502,0.719,2,-5.12,1,0.694,159.985,4,1
5094,The First Rebirth - Sunbeam Remix,Trance Allstars,0.492,0.985,11,-6.433,1,0.373,144.992,4,0
2127,The First Vietnamese War,The Black Angels,0.474,0.873,6,-6.537,0,0.61,150.386,4,0
2494,The Fixer,Pearl Jam,0.515,0.934,11,-5.079,0,0.894,152.24,3,1
4288,The Forest Whispers My Name (made famous by Cradle Of Filth),Willow Wisp,0.233,0.976,1,-4.162,1,0.246,131.277,4,0
